 1.25400000e-01 6.92360647e-01 -1.97415528e-01 -6.94020060e-01
 1.25450000e+00 8.74356246e-01 3.32821311e-01 -3.53172947e-01
 1.25600000e+00 -1.68823789e-01 5.69274731e-01 8.04627124e-01
 1.26220000e+00 -5.26269068e-02 -5.64051109e-01 -8.24061136e-01
 1.26600000e+00 -1.75452108e-01 -1.11447510e-01 9.78159501e-01
 1.28890000e+00 3.60517441e-01 -5.03559306e-01 7.85146611e-01
 1.29000000e+00 3.06825517e-01 8.80337748e-01 3.61750676e-01
 1.29400000e+00 2.16559672e-01 5.19568877e-01 -8.26528941e-01
 1.29700000e+00 -2.66484275e-01 4.64416643e-01 8.44572858e-01
 1.30330000e+00 1.31569733e-01 -8.80818508e-02 9.87385939e-01
 1.30500000e+00 2.63899532e-02 -8.15755819e-01 -5.77794093e-01
 1.30658000e+00 2.48659848e-01 -7.85716113e-01 5.66408394e-01
 1.31450000e+00 -3.04949147e-01 -8.09435007e-01 5.01817683e-01
 1.31950000e+00 -2.03518606e-02 9.13756274e-02 9.95608506e-01
 1.32000000e+00 -8.03625335e-01 4.23170992e-01 -4.18464613e-01
 1.32600000e-02 7.64896388e-01 -3.03239461e-01 5.68312717e-01
 1.32900000e+00 3.29100901e-01 3.83998992e-01 -8.62691933e-01
 1.33080000e+00 5.75304206e-01 -3.83977529e-01 -7.22209338e-01
 1.34000000e-01 2.64778489e-01 -5.61135535e-01 7.84231639e-01
 1.34850000e+00 -2.10788009e-01 -5.97450799e-01 -7.73705990e-01
 1.36590000e+00 -3.84352863e-01 7.85495041e-01 -4.85046820e-01
 1.36800000e+00 1.61074604e-01 -2.72392662e-01 9.48608038e-01
 1.37000000e+00 5.18822879e-01 -5.11409923e-01 -6.85042123e-01
 1.38050000e+00 4.02355769e-01 -7.72840517e-01 -4.90741654e-01
 1.39000000e+00 -4.79620959e-01 -3.41034738e-01 -8.08491832e-01
 1.39400000e+00 5.03562172e-01 8.62208284e-02 8.59645920e-01
 1.39780000e+00 1.72883110e-01 -7.34830869e-01 6.55846799e-01
 1.40000000e+00 3.02931715e-01 7.22403074e-01 6.21583603e-01
 1.40500000e+00 1.75503366e-01 -8.63748516e-01 -4.72373866e-01
 1.40500000e-01 -7.03189334e-01 3.25195102e-01 -6.32275973e-01
 1.40600000e+00 5.85391858e-01 7.41118434e-01 -3.28724564e-01
 1.40800000e+00 -6.01117533e-01 5.06079671e-01 -6.18499053e-01
 1.40900000e+00 -7.49655400e-01 -4.89568898e-01 4.45352753e-01
 1.41550000e+00 -4.19941837e-01 -6.22348016e-01 -6.60554161e-01
 1.41710000e+00 5.43718767e-01 3.59266349e-01 7.58483746e-01
 1.42300000e+00 -1.98378936e-01 -3.43320734e-01 -9.18028688e-01
 1.43400000e+00 -1.47674336e-01 -5.62667827e-01 -8.13386260e-01
 1.43920000e+00 -2.16293093e-01 4.17562208e-02 -9.75435142e-01
 1.44360000e+00 -1.33631212e-01 -5.54575435e-01 -8.21333541e-01
 1.44500000e+00 -5.75794973e-01 -7.81625463e-01 -2.39836997e-01
 1.44810000e+00 -7.08435722e-01 -3.96141666e-01 -5.84115235e-01
 1.45000000e-01 4.19969014e-01 8.43503717e-02 9.03610005e-01
 1.45200000e+00 2.53773151e-01 -2.19598458e-01 9.42006213e-01
 1.46070000e+00 -7.81258659e-01 6.04195015e-01 -1.56790600e-01
 1.46500000e+00 -4.65252974e-02 -9.40007354e-01 -3.37966819e-01
 1.47000000e+00 -8.36196993e-01 -3.11120922e-01 4.51639635e-01
 1.47500000e-01 -5.59775025e-01 -7.46794227e-01 -3.59096510e-01
 1.47755000e+00 1.35180110e-01 4.67655273e-01 8.73512956e-01
 1.48000000e+00 7.84666284e-01 2.41671033e-01 5.70871206e-01
 1.48700000e+00 -7.52378684e-01 5.57594469e-01 3.50734549e-01
 1.49010000e+00 7.87261607e-01 4.97819223e-02 6.14606315e-01
 1.49594000e+00 -4.96107048e-01 -5.07735657e-01 7.04331101e-01
 1.50420000e+00 7.00806491e-01 -3.55357043e-01 -6.18539921e-01
 1.50500000e+00 8.57323693e-01 6.34179744e-02 -5.10856385e-01
 1.50940000e+00 9.10215001e-01 -2.82725769e-01 3.02613270e-01
 1.51000000e+00 -1.30285957e-01 7.44597225e-01 6.54675906e-01
 1.51190000e+00 -3.40015378e-01 -1.08540539e-01 9.34135159e-01
 1.51690000e+00 -5.34400784e-02 -8.65352164e-01 -4.98306923e-01
 1.52200000e+00 1.73296018e-01 -5.87644774e-01 7.90343033e-01
 1.53190000e+00 1.43703657e-01 -3.40498384e-01 -9.29198638e-01
 1.54570000e+00 8.83899502e-01 -3.10501326e-01 -3.49729320e-01
 1.54700000e+00 -8.10439601e-01 -1.40717719e-01 5.68670534e-01
 1.54770000e+00 -8.89436215e-01 -1.47636787e-01 4.32558203e-01
 1.54900000e+00 1.90241126e-01 9.45680756e-01 -2.63621362e-01
 1.54948000e+00 -3.31019046e-02 7.81148810e-01 -6.23466760e-01
 1.55450000e+00 4.78329402e-01 -4.58076167e-01 -7.49244425e-01
 1.55850000e+00 -5.96905706e-01 5.19159629e-02 -8.00629947e-01
 1.56300000e+00 -3.45623379e-02 4.88345682e-01 -8.71965561e-01
 1.56700000e+00 -7.16300538e-01 -6.15271994e-01 -3.29171555e-01
 1.60000000e+00 1.68075808e-01 5.53802704e-01 8.15507871e-01
 1.60000000e-01 4.34652916e-01 -1.08280181e-02 -9.00532952e-01
 1.60190000e+00 -9.61388435e-01 -2.08653379e-01 1.79432564e-01
 1.60430000e+00 6.07978406e-01 7.68922145e-01 -1.97790275e-01
 1.60800000e+00 4.63251446e-01 7.77632328e-01 4.25071828e-01
 1.61300000e+00 -7.52383759e-01 1.84570944e-01 6.32338712e-01
 1.61900000e+00 5.45311269e-01 -7.80452190e-01 -3.05826749e-01
 1.62000000e-01 -3.45012250e-02 9.04628399e-01 4.24802453e-01
 1.62950000e+00 -5.79863526e-01 4.30608762e-02 8.13574860e-01
 1.64000000e+00 -9.47998261e-01 -1.71401748e-01 2.68180422e-01
 1.64030000e+00 8.36694826e-01 4.24330977e-01 3.46244120e-01
 1.64600000e-01 1.00781783e-01 -1.77063911e-01 -9.79025742e-01
 1.68540000e+00 4.80393050e-02 -7.83313213e-01 -6.19768211e-01
 1.68540000e-01 -3.90911090e-01 -2.94430071e-01 8.72066198e-01
 1.68800000e+00 -3.95992293e-02 9.02014865e-01 4.29884966e-01
 1.69200000e+00 -9.64685571e-02 -8.91182070e-01 -4.43270049e-01
 1.71000000e+00 -3.82386478e-01 2.49248457e-01 8.89750408e-01
 1.71020000e+00 3.01179149e-01 2.58949507e-01 9.17734315e-01
 1.71700000e+00 -4.08444839e-01 -6.02108103e-01 6.86031083e-01
 1.72200000e+00 -3.51981227e-01 -3.15307962e-01 -8.81300235e-01
 1.72700000e+00 -6.63207405e-01 7.40746444e-01 -1.07007681e-01
 1.72850000e+00 -6.43232910e-01 -7.42368857e-01 1.87456405e-01
 1.73600000e+00 6.41845968e-01 7.12329709e-01 -2.83936859e-01
 1.74940000e+00 -6.92260527e-01 5.63954817e-01 -4.50255847e-01
 1.75500000e+00 8.74162172e-01 2.31066440e-01 -4.27140256e-01
 1.75800000e+00 -7.28730599e-01 3.82975586e-01 5.67698348e-01
 1.77000000e+00 -6.70360665e-01 5.68249164e-01 4.77189130e-01
 1.77320000e+00 -3.56797521e-03 -7.31642748e-01 -6.81678927e-01
 1.78000000e+00 4.01238139e-01 8.53181891e-01 3.33299590e-01
 1.79800000e+00 -1.45210967e-01 8.67652564e-01 4.75492170e-01
 1.82040000e+00 -2.56713180e-01 1.96587169e-01 -9.46283165e-01
 1.82200000e+00 5.55161174e-01 6.97813496e-01 4.52606225e-01
 1.85800000e+00 -6.15198030e-01 6.68536971e-01 4.17839325e-01
 1.85900000e+00 -6.37108330e-01 4.91151782e-01 -5.94022645e-01
 1.87000000e+00 -7.01165200e-01 2.93567503e-01 -6.49758019e-01
 1.87400000e+00 -4.77146764e-01 1.19450721e-01 -8.70667842e-01
 1.88360000e+00 -5.10109919e-01 1.89694598e-01 -8.38930170e-01
 1.92000000e+00 -3.76858923e-01 7.33684032e-01 5.65407016e-01
 1.92260000e+00 4.08526842e-01 1.90405801e-01 8.92665363e-01
 1.93700000e+00 1.64716788e-01 9.67991284e-01 -1.89370678e-01
 1.94200000e+00 8.54966527e-01 1.22744724e-01 5.03950365e-01
 1.94900000e+00 8.20472544e-01 -2.61056194e-02 -5.71089573e-01
 1.94920000e+00 9.46668144e-02 8.09158016e-01 5.79915079e-01
 1.95400000e+00 -1.98798732e-01 5.49320415e-01 -8.11619458e-01
 1.95870000e+00 7.38894465e-01 1.80179755e-01 -6.49284395e-01
 1.96000000e+00 -5.46333489e-01 -8.32275651e-01 -9.40051004e-02
 1.96210000e+00 6.90798034e-02 5.53455144e-01 -8.30009267e-01
 1.96800000e+00 2.13502741e-01 -7.59098379e-01 -6.14968480e-01
 1.96800000e+00 7.06275672e-01 1.17430712e-01 -6.98129431e-01
 1.96850000e+00 8.65738918e-01 -3.47673652e-01 -3.60026606e-01
 1.98000000e+00 4.73490100e-01 1.20417003e-01 8.72529009e-01
 1.98600000e+00 -2.54377167e-01 -1.62045517e-01 9.53432487e-01
 1.99220000e+00 1.50516952e-01 -6.60301534e-01 7.35762551e-01
 1.99800000e+00 -6.05510106e-01 -6.48461399e-01 -4.61362467e-01
 2.00600000e+00 6.93389812e-01 5.50336961e-01 4.65123422e-01
 2.01000000e+00 6.72497640e-02 -1.39040167e-01 9.88000658e-01
 2.01300000e+00 -6.84559003e-01 2.70855850e-02 7.28454077e-01
 2.02650000e+00 -2.29240506e-02 3.43280754e-01 9.38953040e-01
 2.03350000e+00 4.72097761e-01 5.37170524e-01 6.98978921e-01
 2.03690000e+00 1.52386396e-01 7.80218131e-01 6.06661400e-01
 2.03940000e+00 1.66162450e-01 4.45529041e-02 -9.85091406e-01
 2.04000000e+00 1.76027216e-01 9.17037929e-01 3.57848929e-01
 2.05000000e+00 -1.07213557e-01 6.94597250e-01 7.11364825e-01
 2.06000000e+00 7.13210928e-01 -3.60995583e-01 -6.00843042e-01
 2.06270000e+00 -4.04469202e-01 -5.80471758e-01 -7.06722861e-01
 2.06310000e+00 -7.30944441e-01 -3.95140886e-01 -5.56402646e-01
 2.07700000e+00 7.87929009e-01 -4.35509569e-01 4.35315165e-01
 2.08570000e+00 3.85101317e-01 -1.33226843e-01 9.13207306e-01
 2.08650000e+00 4.48168471e-01 5.21686714e-01 7.25939388e-01
 2.08700000e+00 3.38494776e-01 -4.82259404e-01 -8.07989575e-01
 2.08800000e+00 -3.70680648e-01 8.91169798e-01 -2.61557352e-01
 2.09100000e+00 2.90785946e-02 -8.42431425e-01 5.38018336e-01
 2.09200000e+00 3.44583095e-01 3.16443755e-01 8.83813239e-01
 2.10000000e+00 -1.00220108e-01 2.25114649e-01 9.69164240e-01
 2.10000000e+00 -2.47014205e-01 -8.60306264e-01 -4.45933980e-01
 2.10600000e+00 -6.49158729e-01 4.94434737e-02 -7.59044325e-01
 2.10620000e+00 4.61533483e-01 -4.66478107e-01 -7.54576053e-01
 2.11400000e-01 2.00250638e-01 -9.30400267e-01 3.07009813e-01
 2.13560000e+00 3.73880081e-01 4.74960908e-01 -7.96634057e-01
 2.14350000e+00 7.37718372e-02 -8.08775266e-01 5.83472609e-01
 2.14600000e-01 7.79468678e-01 2.31831090e-02 -6.26012079e-01
 2.14620000e+00 -8.77226556e-01 -1.24853450e-01 4.63557101e-01
 2.16000000e-01 -4.63726471e-01 2.64096482e-01 8.45701371e-01
 2.17000000e+00 1.11311224e-01 -2.63156344e-01 9.58310258e-01
 2.18700000e-01 5.54809065e-01 -5.34106155e-01 6.37900868e-01
 2.19740000e+00 -1.58277816e-01 -4.35568995e-01 8.86130794e-01
 2.19800000e+00 -1.89345610e-01 -8.08093024e-01 5.57793782e-01
 2.19950000e+00 6.18210935e-01 5.43312150e-01 -5.68002771e-01
 2.20000000e+00 2.94974544e-02 9.76814189e-01 2.12047022e-01
 2.20450000e+00 6.31424578e-01 -2.06491272e-01 -7.47438531e-01
 2.21100000e+00 -4.15053555e-01 6.45719291e-01 -6.40918984e-01
 2.22000000e+00 -5.15360515e-01 4.63045987e-01 7.21104676e-01
 2.24800000e+00 -4.59412337e-01 -2.61382203e-01 8.48893191e-01
 2.24900000e-01 -6.67660589e-02 -3.60953940e-03 9.97762128e-01
 2.25430000e+00 2.48471706e-01 -8.68510377e-01 -4.28895718e-01
 2.25900000e+00 -6.32448231e-02 1.20220095e-02 -9.97925630e-01
 2.27000000e+00 -6.74563536e-01 -4.09607486e-01 6.14154494e-01
 2.27200000e+00 -1.59665962e-01 -9.01339228e-01 4.02609458e-01
 2.27500000e+00 2.98737030e-01 6.75814663e-01 6.73818023e-01
 2.28000000e-01 -5.86956493e-01 -6.96269783e-01 4.13147026e-01
 2.29600000e+00 -7.52962858e-01 5.88796466e-01 2.93880343e-01
 2.29895000e+00 -7.19254968e-01 -4.07266381e-01 -5.62855564e-01
 2.30900000e+00 4.72632965e-02 7.09123769e-01 -7.03498160e-01
 2.32000000e+00 3.87988970e-01 8.48468608e-01 3.59952192e-01
 2.32850000e+00 -3.05291525e-01 6.57185740e-01 -6.89132780e-01
 2.33000000e+00 5.00450900e-01 1.14986231e-01 -8.58095020e-01
 2.33200000e+00 4.88825959e-01 6.59683813e-01 -5.70847132e-01
 2.33840000e+00 -6.55704651e-01 2.75510723e-01 -7.02954659e-01
 2.33900000e+00 4.47703824e-03 2.24574201e-02 9.99737776e-01
 2.33930000e+00 2.24304340e-01 1.82782081e-01 9.57224255e-01
 2.34600000e+00 -2.50343510e-02 9.79864088e-01 -1.98090007e-01
 2.35230000e+00 3.44850969e-01 -3.03128152e-01 -8.88364302e-01
 2.35870000e+00 9.14509034e-01 -2.96335596e-01 -2.75424111e-01
 2.36330000e+00 4.93510189e-01 8.28761836e-02 8.65782439e-01
 2.36600000e+00 9.23181991e-01 3.34798212e-01 -1.88799283e-01
 2.37390000e+00 7.58371772e-01 -3.68877130e-01 -5.37402938e-01
 2.38000000e+00 -4.20186974e-01 6.60991799e-01 6.21717580e-01
 2.40000000e+00 -3.74911612e-01 -4.96179057e-01 7.83101287e-01
 2.40900000e+00 -6.17186189e-01 -9.66249401e-02 7.80861594e-01
 2.42743000e+00 6.05581483e-01 -9.41977259e-02 7.90188494e-01
 2.42950000e+00 3.23849629e-01 8.50236148e-02 -9.42280427e-01
 2.43300000e+00 9.48795087e-01 1.59252240e-01 -2.72812403e-01
 2.43830000e+00 3.12589167e-02 -7.45196542e-01 6.66111848e-01
 2.45200000e+00 1.37102116e-01 3.96539137e-01 -9.07722272e-01
 2.45200000e+00 2.35439628e-02 8.62888994e-01 -5.04844794e-01
 2.45410000e+00 7.72095734e-02 -5.43330030e-01 -8.35961220e-01
 2.46560000e+00 4.64032161e-01 -1.91448640e-01 8.64882404e-01
 2.46900000e+00 6.56275301e-01 3.04970949e-01 6.90141615e-01
 2.47000000e+00 -3.47253479e-01 7.97146725e-01 -4.93935341e-01
 2.48000000e-01 3.79717842e-01 3.65881441e-01 -8.49673544e-01
 2.48600000e+00 2.84160483e-01 -7.68523543e-02 -9.55691653e-01
 2.48600000e+00 5.11718680e-01 7.77641746e-01 -3.65263340e-01
 2.48700000e+00 -9.67596272e-02 1.74762722e-01 -9.79844664e-01
 2.48800000e+00 -3.48889815e-01 9.06234935e-01 -2.38776336e-01
 2.49960000e+00 6.10973253e-01 7.77685484e-01 1.48043819e-01
 2.50000000e-01 3.72698189e-01 3.02250765e-01 -8.77348582e-01
 2.50420000e+00 -2.35995554e-01 7.71015715e-01 -5.91473470e-01
 2.51200000e+00 -7.50769592e-03 -8.66065024e-01 -4.99874994e-01
 2.51400000e+00 -6.42057791e-01 -7.17537041e-01 2.70004422e-01
 2.52740000e+00 -5.42713372e-01 -6.76382402e-01 -4.97964901e-01
 2.53000000e+00 8.77164113e-01 2.90794026e-01 3.82128189e-01
 2.53930000e+00 -1.61657000e-01 -3.25956263e-01 9.31460965e-01
 2.56000000e-01 5.74610316e-01 2.78895076e-01 7.69441695e-01
 2.58000000e+00 -3.03666087e-01 -7.86969469e-01 -5.37090274e-01
 2.58000000e-01 9.51879933e-01 -1.61460384e-01 2.60490186e-01
 2.59000000e+00 -9.87828561e-01 4.74417233e-02 1.48135129e-01
 2.59140000e+00 7.35890121e-01 -1.91764980e-01 6.49378104e-01
 2.60800000e+00 -1.02401310e-01 5.62638317e-02 9.93150720e-01
 2.61350000e+00 1.06441601e-01 8.40978423e-01 -5.30495502e-01
 2.62000000e+00 -3.38751116e-01 8.31852567e-02 9.37191493e-01
 2.62080000e+00 -1.66343632e-01 8.26105002e-01 -5.38405351e-01
 2.62500000e+00 2.68634136e-01 1.47193941e-01 9.51929432e-01
 2.64190000e+00 7.04681270e-01 4.33483308e-01 5.61708580e-01
 2.65640000e+00 2.70587118e-01 -7.03661796e-01 6.56995196e-01
 2.67100000e+00 -2.67625620e-01 5.14762579e-01 8.14491262e-01
 2.68920000e+00 -4.48072734e-01 4.98564484e-01 7.42067571e-01
 2.69180000e+00 3.30181147e-01 -4.00370315e-01 -8.54800574e-01
 2.70700000e+00 5.05386715e-01 -8.36446156e-01 2.11995511e-01
 2.70800000e+00 7.77203806e-01 -1.07730081e-01 -6.19958445e-01
 2.71000000e+00 -2.17070337e-01 7.82986122e-01 5.82934989e-01
 2.71080000e+00 7.35316646e-01 -8.70817337e-02 6.72105797e-01
 2.73000000e+00 -6.22793016e-01 4.26190885e-01 6.56117511e-01
 2.73700000e+00 4.07857011e-01 6.52242989e-01 -6.38930155e-01
 2.75200000e+00 -3.85963125e-02 -6.97436945e-01 -7.15606060e-01
 2.77000000e+00 -5.02820031e-02 -1.83752921e-01 -9.81685583e-01
 2.78000000e+00 7.21161672e-01 3.26713446e-01 -6.10888016e-01
 2.81300000e+00 9.56058435e-01 -1.79655065e-01 2.31681518e-01
 2.82000000e-01 -1.88535394e-01 7.04315947e-01 6.84392762e-01
 2.82100000e+00 -3.40116295e-01 -2.33917269e-01 -9.10825789e-01
 2.82300000e+00 2.86689320e-01 7.34886493e-01 -6.14614576e-01
 2.82600000e+00 8.91548054e-01 4.25783802e-03 -4.52906104e-01
 2.82600000e-01 -6.57237010e-01 -4.63975955e-01 5.93940928e-01
 2.83080000e+00 9.76815172e-01 1.06517680e-01 -1.85704345e-01
 2.85500000e+00 5.61783604e-01 6.33815013e-01 -5.31674441e-01
 2.87000000e-01 1.33982694e-01 9.06964273e-01 3.99329996e-01
 2.87600000e+00 6.20324920e-01 2.45616033e-01 7.44895803e-01
 2.89300000e+00 1.89061502e-01 -9.47096333e-01 -2.59353591e-01
 2.89830000e+00 8.10728891e-01 2.54272015e-01 5.27318128e-01
 2.90300000e+00 4.91433303e-01 7.00330071e-01 5.17717200e-01
 2.93000000e-01 4.24572213e-01 5.14351502e-01 7.45104669e-01
 2.93800000e+00 1.77075866e-01 -2.97795066e-01 -9.38063024e-01
 2.94280000e+00 -6.19336669e-01 -7.35794748e-01 2.73912722e-01
 2.95400000e+00 -8.26274653e-01 -5.57857782e-01 7.78774175e-02
 2.97000000e-01 -5.35793405e-01 8.21301183e-01 -1.95933137e-01
 2.97000000e-01 -8.51671354e-01 -4.59142991e-01 -2.52672947e-01
 2.99300000e+00 -4.56972838e-01 -6.68424064e-01 5.86843332e-01
 3.00000000e+00 2.58075429e-01 7.13454970e-01 6.51443842e-01
 3.03680000e+00 1.34911602e-01 -1.43863430e-01 9.80358186e-01
 3.03800000e+00 -7.31479746e-01 -6.08133577e-01 3.08400606e-01
 3.07490000e+00 5.48367520e-01 3.15661105e-01 -7.74371441e-01
 3.07600000e+00 7.97345243e-01 -4.89550426e-02 -6.01534676e-01
 3.08400000e+00 5.71208844e-01 -6.52124358e-01 4.98451881e-01
 3.13000000e-01 5.36556003e-01 -4.91925091e-01 6.85651049e-01
 3.13900000e+00 -3.93783346e-01 5.83310063e-01 7.10411181e-01
 3.14000000e+00 -5.19113097e-01 7.98360375e-01 -3.05192242e-01
 3.15140000e+00 -1.30342805e-01 -8.58830278e-01 4.95400148e-01
 3.15500000e+00 -1.95357678e-01 7.93976769e-01 5.75705018e-01
 3.19800000e+00 -3.72844543e-01 -7.97937822e-01 4.73584394e-01
 3.20850000e+00 7.42646482e-01 5.48570875e-01 3.84117427e-01
 3.22130000e+00 7.26707367e-01 5.95992506e-02 6.84356875e-01
 3.22500000e+00 9.59625417e-02 9.95289018e-01 1.38189026e-02
 3.24250000e+00 -5.73076008e-01 5.18961418e-02 8.17857371e-01
 3.26000000e+00 -1.68615223e-01 3.51869433e-01 9.20737101e-01
 3.28500000e-01 -7.21745298e-01 -3.43930652e-01 -6.00662494e-01
 3.29000000e+00 3.66023416e-02 5.14296640e-01 8.56830925e-01
 3.31000000e-02 -8.18037204e-01 1.89976761e-01 -5.42884852e-01
 3.33200000e+00 -5.00404307e-01 8.30261126e-01 2.45483181e-01
 3.34520000e+00 -2.39194829e-01 1.32146695e-01 -9.61937152e-01
 3.35000000e+00 -7.96040379e-01 3.78811985e-01 -4.72039399e-01
 3.35500000e+00 -5.33817976e-01 -8.29534270e-01 -1.64046531e-01
 3.36040000e+00 -8.62312604e-03 5.22384092e-01 -8.52666700e-01
 3.36090000e+00 6.76751086e-01 -3.79648273e-01 -6.30773459e-01
 3.37200000e+00 4.01918212e-02 -8.19471594e-01 5.71708775e-01
 3.37360000e+00 2.56366324e-01 -2.19938120e-01 9.41224485e-01
 3.37650000e+00 -8.35691595e-01 -1.71654724e-01 -5.21684018e-01
 3.38530000e+00 1.41648937e-01 -2.32973864e-01 -9.62111614e-01
 3.40000000e-01 -2.69076629e-01 -1.34224215e-01 9.53719890e-01
 3.41800000e+00 -4.21940614e-01 4.68121023e-01 7.76420521e-01
 3.42400000e+00 1.38959292e-01 2.61469909e-01 -9.55156428e-01
 3.43440000e+00 4.08742652e-01 7.45975631e-01 -5.25784939e-01
 3.45000000e-01 -2.64714221e-02 4.04070364e-01 9.14344795e-01
 3.45300000e-01 -2.40280233e-01 -8.91091332e-01 3.84995647e-01
 3.47600000e-01 -3.40018218e-01 -2.58326564e-01 -9.04242776e-01
 3.48000000e-01 -7.55860994e-02 6.99609642e-01 7.10516073e-01
 3.50300000e+00 -2.28202756e-01 -4.87215395e-01 -8.42938112e-01
 3.51000000e+00 7.50456848e-01 -4.04083942e-01 5.23001613e-01
 3.51000000e-01 4.58089281e-01 4.48506466e-01 7.67460853e-01
 3.52000000e+00 4.55164005e-03 -8.64822937e-01 5.02056342e-01
 3.53280000e+00 -8.49796539e-01 1.56029250e-01 -5.03488546e-01
 3.54000000e+00 2.75372050e-01 -7.24008475e-02 9.58607506e-01
 3.54000000e-01 4.43024420e-02 7.71004070e-01 6.35287351e-01
 3.56000000e-01 -2.03370525e-01 -3.06389288e-01 9.29927972e-01
 3.58320000e+00 6.48338035e-02 -1.66067743e-01 9.83980733e-01
 3.62000000e-01 4.59266494e-01 -8.55372678e-01 -2.39607740e-01
 3.62980000e+00 -5.04500752e-01 1.41854276e-01 -8.51678552e-01
 3.64500000e+00 -3.95341786e-01 -5.75922430e-01 7.15554489e-01
 3.67000000e-01 1.00973009e-01 9.93772653e-01 -4.71207465e-02
